x	y	zb	h	qx	qy
226873.110	2562656.188	550.863		0	0	0
226836.553	2562138.117	540.377		0	0	0
226497.920	2563165.070	628.450		0	0	0
226861.751	2562146.183	540.647		0	0	0
227240.951	2563707.627	576.760		0	0	0
226911.458	2563280.230	575.593		0	0	0
226880.736	2562012.495	539.867		0	0	0
227003.072	2564041.616	616.050		0	0	0
227071.825	2562599.508	583.460		0	0	0
226854.249	2563006.441	556.900		0	0	0
227002.691	2563150.193	591.343		0	0	0
227104.339	2563973.217	577.740		2.17249	-5.0551	-12.2525
226738.387	2562035.663	538.523		0	0	0
227310.575	2563781.468	581.217		0	0	0
227394.427	2564486.522	590.693		1.38368	-3.60465	-2.24318
227029.939	2563939.090	577.563		1.75858	0	0
227045.319	2562868.266	574.020		0	0	0
226666.642	2563139.997	558.567		0	0	0
227205.370	2563955.149	579.853		0.812284	-0.174114	-1.34189
227107.048	2562427.483	578.353		0	0	0
226764.666	2562300.697	586.200		0	0	0
227063.816	2562351.780	547.597		0	0	0
227101.187	2562935.417	591.897		0	0	0
227190.218	2564492.182	588.227		2.56601	-4.17525	-7.34177
226890.656	2562341.028	562.970		0	0	0
227170.014	2563668.880	575.083		0	0	0
226848.160	2563081.250	557.363		0	0	0
226740.775	2562015.806	537.413		0	0	0
227088.908	2562868.472	577.667		0	0	0
227181.717	2563619.927	574.977		0	0	0
226548.785	2563080.500	610.690		0	0	0
227215.006	2562400.178	565.243		0	0	0
226788.320	2562635.919	588.060		0	0	0
226959.821	2563240.722	580.320		0	0	0
226989.547	2562775.947	570.563		0	0	0
227300.792	2564152.957	585.033		0	0	0
227477.534	2564133.923	607.527		0	0	0
226943.599	2564004.248	629.450		0	0	0
226991.821	2563022.985	563.010		0	0	0
227157.446	2562443.616	583.843		0	0	0
226856.518	2563011.750	556.650		0	0	0
227180.059	2564213.979	582.687		2.9462	-1.74751	-11.7375
226796.689	2563049.880	557.783		0	0	0
227003.298	2563507.824	569.057		0	0	0
226913.579	2562102.056	540.437		0	0	0
226981.931	2563903.101	582.033		0	0	0
227011.192	2564022.448	603.867		0	0	0
226855.817	2563646.205	569.803		1.69724	-3.36556	-2.81226
227060.519	2564265.073	629.270		0	0	0
226765.165	2562441.766	622.837		0	0	0
226998.368	2562122.324	585.360		0	0	0
226984.307	2563399.784	583.227		0	0	0
226844.697	2563085.869	557.310		0	0	0
226866.444	2563582.015	567.977		1.28114	-3.17439	-2.83734
226888.632	2562527.118	548.417		0	0	0
227012.849	2563428.396	595.497		0	0	0
227337.098	2564237.900	587.803		0	0	0
226704.867	2563547.476	569.030		0	0	0
227330.891	2564337.874	587.980		0.455337	-0.213195	-0.504262
226720.953	2562083.927	540.880		0	0	0
226568.009	2563571.392	628.837		0	0	0
226951.554	2562076.406	542.763		0	0	0
227083.908	2563441.975	603.410		0	0	0
226756.188	2562445.722	627.860		0	0	0
226943.956	2563928.750	613.677		0	0	0
227309.275	2564300.022	587.323		0.337889	-0.371125	-0.390258
226883.747	2563075.457	565.967		0	0	0
226983.810	2562533.527	550.027		0	0	0
227306.993	2563811.253	580.223		0	0	0
226857.588	2562785.258	552.233		0	0	0
226782.813	2562101.438	539.560		0	0	0
227335.067	2564182.259	585.677		0	0	0
226937.363	2562895.571	555.543		0	0	0
226651.335	2562251.816	561.650		0	0	0
227099.677	2563746.035	575.553		0.510348	-0.29388	-1.15557
226883.997	2563508.585	566.620		-6.47538e-05	0	0
227344.493	2563886.267	580.823		0	0	0
226802.754	2562008.152	538.273		0	0	0
226771.616	2563258.378	561.370		0	0	0
227076.403	2564302.235	614.320		0	0	0
226667.118	2563039.334	558.217		0	0	0
226844.703	2563327.599	567.513		0	0	0
227155.686	2563788.022	577.450		0	0	0
227038.516	2563094.069	593.730		0	0	0
227162.412	2562620.974	597.253		0	0	0
227412.923	2563970.037	587.130		0	0	0
226773.511	2562613.994	591.747		0	0	0
227074.103	2563088.277	592.427		0	0	0
227037.940	2563945.088	576.450		3.2091	-2.03148	-8.7948
226625.775	2562077.517	540.000		0	0	0
227113.415	2563994.453	578.017		3.46496	-4.46092	-12.6544
227157.355	2563677.430	574.880		0	0	0
227000.541	2563119.718	580.297		0	0	0
227026.435	2562251.600	543.417		0	0	0
226693.872	2563203.704	560.440		0	0	0
226855.300	2562054.759	539.627		0	0	0
226664.504	2563592.982	593.563		0	0	0
226882.892	2562284.698	548.020		0	0	0
226595.112	2563227.080	561.487		0	0	0
226740.098	2563617.181	580.793		0	0	0
226771.266	2563575.605	567.183		2.41842	-6.86063	-10.1453
227073.861	2563138.608	625.103		0	0	0
227307.350	2563735.756	581.320		0	0	0
227007.117	2563427.707	591.227		0	0	0
227221.616	2564158.544	583.503		1.25642	-1.22617	-3.9461
226577.684	2563517.073	603.013		0	0	0
226832.774	2563910.345	640.263		0	0	0
226663.542	2563310.849	562.257		0	0	0
226914.773	2562092.127	540.420		0	0	0
226700.175	2562111.645	542.357		0	0	0
226914.820	2564025.967	663.157		0	0	0
226773.539	2563822.646	659.487		0	0	0
226702.954	2563466.670	565.123		1.27103	-0.951325	-5.28468
226876.454	2562676.734	551.107		0	0	0
227073.760	2563647.234	572.827		0.295865	0.0697488	-0.19275
226989.932	2563909.099	582.090		0	0	0
226691.609	2563440.125	587.030		0	0	0
226836.233	2563663.994	568.487		3.24649	-11.3338	-13.7247
227220.429	2564410.202	588.720		0.68883	-1.59112	-1.72871
226993.124	2562504.431	549.733		0	0	0
226869.647	2562660.808	550.963		0	0	0
227078.413	2563390.954	600.570		0	0	0
226904.187	2563848.427	614.293		0	0	0
227260.060	2563790.501	577.727		0	0	0
226646.826	2563449.848	593.847		0	0	0
227268.787	2564128.964	583.897		0.275696	0	0
226779.617	2563264.376	561.100		0	0	0
227206.340	2562253.318	640.280		0	0	0
226557.227	2562018.916	538.270		0	0	0
226473.541	2563222.532	628.950		0	0	0
226582.821	2563401.863	596.403		0	0	0
227126.207	2564444.196	587.937		1.19512	-0.999176	-4.171
227146.867	2564441.645	586.847		2.58568	-4.51539	-10.8729
226695.636	2562101.027	542.023		0	0	0
227254.816	2564172.608	584.483		0.573258	-0.317747	-0.921688
226626.137	2562243.750	558.463		0	0	0
226562.750	2563278.584	573.517		0	0	0
226674.145	2562279.740	583.103		0	0	0
227004.373	2563523.061	568.997		0	0	0
226873.590	2562797.255	549.560		0	0	0
226790.369	2563416.750	564.193		0	0	0
227014.869	2563000.577	562.160		0	0	0
226834.528	2562324.206	577.827		0	0	0
226654.346	2563314.780	562.400		0	0	0
226840.284	2563291.815	566.530		0	0	0
226810.756	2562014.150	538.457		0	0	0
227151.742	2563651.575	573.960		0	0	0
227147.561	2563565.459	572.020		0	0	0
227038.154	2562927.837	573.107		0	0	0
226657.928	2563284.994	561.800		0	0	0
226707.255	2563527.619	568.910		0	0	0
226504.353	2563256.454	615.397		0	0	0
226768.141	2562779.537	593.543		0	0	0
226909.941	2564090.846	678.800		0	0	0
226664.231	2562192.934	542.903		0	0	0
226770.785	2563434.538	564.677		0	0	0
226736.866	2563329.739	562.313		0	0	0
227096.906	2562874.470	580.867		0	0	0
226882.300	2562410.528	545.980		0	0	0
227048.793	2563347.106	600.493		0	0	0
226905.024	2563913.997	634.660		0	0	0
227418.056	2563854.825	604.130		0	0	0
226443.420	2562070.695	541.223		0	0	0
226920.897	2563467.698	570.367		0	0	0
226660.192	2563048.573	559.537		0	0	0
226805.760	2562829.386	574.253		0	0	0
227198.806	2564130.621	582.340		1.97175	-2.44421	-7.6095
227067.438	2564014.104	578.283		3.07512	-3.07341	-8.72694
226734.485	2563591.326	572.813		0	0	0
226898.770	2562080.131	540.120		0	0	0
227320.614	2564084.836	584.000		0	0	0
226659.480	2563708.043	652.087		0	0	0
226763.621	2563494.109	565.273		0.790774	0.647582	-1.90156
227127.095	2563517.780	575.057		0	0	0
226647.872	2562256.436	565.437		0	0	0
227396.083	2563892.471	599.120		0	0	0
226579.709	2563330.984	589.680		0	0	0
226667.813	2562163.149	542.793		0	0	0
227075.435	2563778.372	574.990		1.35413	-3.53847	-4.29041
226671.900	2563241.350	560.913		0	0	0
227028.949	2562448.307	547.893		0	0	0
227340.324	2564283.612	587.677		0	0	0
226673.733	2562863.925	631.800		0	0	0
227001.997	2564026.378	609.083		0	0	0
226892.886	2564063.595	675.450		0	0	0
226988.586	2562493.813	550.037		0	0	0
226696.379	2563158.681	559.800		0	0	0
227341.636	2564248.517	587.807		0	0	0
227019.318	2564245.010	674.230		0	0	0
226973.294	2562330.822	544.427		0	0	0
226975.928	2562502.363	547.013		0	0	0
226887.471	2563987.426	668.707		0	0	0
227068.829	2562261.734	549.940		0	0	0
226660.798	2563406.204	566.230		0	0	0
227033.028	2563284.778	597.783		0	0	0
227043.394	2562304.000	544.340		0	0	0
227127.638	2564383.935	585.840		3.16186	0.515231	-11.391
226732.661	2562276.704	562.780		0	0	0
226919.459	2563286.229	580.203		0	0	0
226629.273	2563523.277	608.843		0	0	0
226648.870	2563696.833	651.660		0	0	0
226773.862	2562296.767	583.293		0	0	0
227470.727	2564117.996	604.650		0	0	0
226935.212	2562865.097	564.370		0	0	0
226836.322	2562430.179	588.327		0	0	0
226839.938	2563850.774	629.027		0	0	0
227033.397	2563692.740	572.820		1.75062	-2.83692	-4.51481
226650.533	2563636.626	628.043		0	0	0
226880.534	2563513.205	566.887		1.12883e-05	0	0
226945.012	2563218.797	579.810		0	0	0
227404.922	2563964.038	583.430		0	0	0
227403.728	2563973.967	584.167		0	0	0
227334.473	2564308.088	588.380		0	0	0
227087.490	2563412.190	601.143		0	0	0
227117.937	2563521.618	573.310		0	0	0
227469.533	2564127.925	601.003		0	0	0
227391.432	2564148.749	587.123		0	0	0
226693.248	2562120.884	542.770		0	0	0
226821.995	2562549.321	568.290		0	0	0
227035.630	2562247.670	543.673		0	0	0
227161.656	2563738.380	576.087		-5.22171e-05	0	0
226665.425	2562183.006	542.957		0	0	0
227181.332	2562486.777	587.550		0	0	0
227018.470	2563695.981	572.943		1.49077	-2.68138	-4.58259
226636.075	2563297.474	562.613		0	0	0
226722.901	2563615.113	589.583		0	0	0
226670.700	2563009.548	564.573		0	0	0
226887.329	2563045.671	560.320		0	0	0
226734.568	2562115.781	542.113		0	0	0
227202.982	2563975.006	580.447		0.346855	-0.14629	-0.688396
227078.878	2563048.563	573.377		0	0	0
227465.951	2564157.710	589.767		0	0	0
226942.376	2562805.526	557.430		0	0	0
226962.900	2562102.951	557.577		0	0	0
226783.669	2562892.197	569.230		0	0	0
226500.267	2562178.253	562.013		0	0	0
226657.334	2563410.823	565.537		0	0	0
226826.896	2562726.171	550.970		0	0	0
227169.908	2564177.506	582.097		3.22819	-0.490134	-14.9158
226782.707	2562610.064	583.580		0	0	0
226646.789	2561999.471	537.053		0	0	0
226874.213	2563880.075	634.017		0	0	0
227068.521	2564271.071	620.953		0	0	0
226558.160	2562275.834	589.727		0	0	0
227405.166	2564155.437	587.577		0	0	0
226976.431	2563610.349	571.437		0.980707	0	0
227231.762	2563953.287	580.623		0.113419	-0.00112808	-0.0651864
227253.859	2564132.205	583.810		0.401215	0	0
227039.212	2562217.885	558.697		0	0	0
227416.393	2564207.147	588.393		0	0	0
226754.550	2563714.603	627.533		0	0	0
227165.202	2562258.216	619.190		0	0	0
226876.441	2562193.274	542.470		0	0	0
227004.945	2562430.312	549.647		0	0	0
226642.015	2562039.182	539.063		0	0	0
226497.660	2563139.461	627.290		0	0	0
226692.173	2562105.646	542.367		0	0	0
226493.815	2562086.828	541.753		0	0	0
226691.852	2563631.523	609.747		0	0	0
227203.463	2564116.073	582.443		1.1276	-1.15458	-4.82355
227123.825	2564464.053	588.907		0.820295	-1.06277	-2.62172
227322.283	2563974.245	582.543		0	0	0
227131.646	2562319.649	555.520		0	0	0
226524.894	2563279.068	600.453		0	0	0
227262.823	2564420.337	589.383		1.32783	-2.09399	-3.81577
227190.811	2564366.353	587.413		1.24392	-1.63456	-1.87782
226965.791	2563191.080	579.643		0	0	0
227320.007	2563727.207	589.457		0	0	0
226884.561	2562174.107	541.683		0	0	0
227055.953	2563287.541	607.740		0	0	0
226798.709	2562622.061	571.007		0	0	0
227001.735	2563109.790	579.657		0	0	0
226974.964	2562220.230	542.980		0	0	0
226877.049	2562550.905	548.787		0	0	0
226775.808	2563827.954	660.060		0	0	0
226541.100	2563074.508	617.847		0	0	0
227265.211	2564400.480	589.347		0.589634	-0.20952	-1.79216
226644.290	2562286.222	587.777		0	0	0
226760.140	2562773.539	599.247		0	0	0
227174.558	2563921.228	578.797		1.52162	-0.703099	-4.90675
227384.500	2563916.258	586.287		0	0	0
226957.321	2563527.475	568.030		0	0	0
227007.717	2563543.608	568.347		4.96728e-05	0	0
227033.022	2563043.048	572.977		0	0	0
226955.149	2562530.081	548.470		0	0	0
227069.952	2564210.811	629.677		0	0	0
227088.817	2564102.287	589.797		0	0	0
226833.222	2562601.031	548.990		0	0	0
226693.492	2562312.283	587.910		0	0	0
226980.718	2563187.839	586.307		0	0	0
226892.082	2562039.038	539.803		0	0	0
226699.604	2563204.393	560.957		0	0	0
227362.165	2563787.672	606.297		0	0	0
227259.223	2563724.932	577.707		0	0	0
226975.801	2562285.799	543.853		0	0	0
226511.160	2563272.380	612.623		0	0	0
227395.970	2564159.367	587.323		0	0	0
226717.395	2563080.632	558.010		0	0	0
227183.720	2562466.920	584.017		0	0	0
227198.325	2563989.554	580.680		0.40974	-0.220436	-1.20273
227020.376	2563535.058	568.833		0	0	0
227070.790	2564276.380	618.133		0	0	0
227182.527	2562476.849	586.720		0	0	0
227006.879	2563478.038	575.827		0	0	0
226947.259	2562257.187	543.083		0	0	0
226765.646	2563308.020	562.287		0	0	0
227282.045	2564236.315	586.050		0.134756	0.00542955	0.0282203
226798.971	2563538.648	567.933		0.6356	0.234681	-1.87062
226742.569	2562121.779	542.370		0	0	0
227137.776	2563936.950	579.027		1.21549	-1.22562	-3.69978
226513.548	2563252.523	605.127		0	0	0
226819.980	2563218.869	559.930		0	0	0
226887.347	2563770.862	592.790		0	0	0
226979.781	2563872.626	575.863		1.36351	-2.33616	-2.19099
226834.760	2562032.145	539.303		0	0	0
226960.903	2563497.690	567.383		0	0	0
226919.103	2563361.726	582.933		0	0	0
226702.918	2562016.287	537.510		0	0	0
226779.350	2562106.058	540.303		0	0	0
226760.502	2562939.772	556.550		0	0	0
227117.122	2564181.231	591.853		0	0	0
226815.917	2563107.588	558.370		0	0	0
227016.913	2563539.677	568.527		0	0	0
227128.343	2563991.212	579.760		1.39383	-2.06566	-4.33164
227089.626	2562959.207	581.903		0	0	0
226853.169	2562749.474	551.623		0	0	0
226447.216	2562206.772	589.647		0	0	0
227430.364	2564163.503	587.267		0	0	0
226579.584	2563114.420	578.193		0	0	0
226847.459	2563715.705	577.697		0	0	0
227382.587	2563835.452	599.263		0	0	0
226797.640	2562848.553	568.130		0	0	0
226568.482	2563279.274	567.310		0	0	0
226800.485	2562002.843	537.967		0	0	0
227088.539	2562460.509	571.450		0	0	0
226846.254	2563242.173	564.950		0	0	0
226754.515	2562264.224	557.393		0	0	0
227004.855	2563664.127	571.710		1.86158	-3.16483	-5.7527
226868.796	2562111.778	540.840		0	0	0
227200.950	2563919.366	579.293		1.05942	-0.359173	-1.87506
226656.230	2562186.936	542.820		0	0	0
226986.785	2562146.111	571.607		0	0	0
227039.835	2563300.705	598.173		0	0	0
226708.574	2563734.255	652.637		0	0	0
227168.246	2564529.828	589.147		2.10347	-1.64935	-6.79557
227323.965	2564347.113	588.120		0.353367	0	0
226715.221	2562083.238	540.737		0	0	0
226992.415	2562897.156	563.890		0	0	0
226841.246	2563573.948	567.520		1.16949	-1.30663	-0.992385
226763.971	2562451.694	625.287		0	0	0
227010.432	2562239.604	543.650		0	0	0
226618.635	2563104.008	562.707		0	0	0
227255.891	2564187.846	584.897		0.473889	0.0805316	-0.909399
226799.190	2562763.127	570.543		0	0	0
227179.709	2564531.198	589.230		1.93714	-1.41449	-6.57293
227156.705	2562620.309	596.333		0	0	0
227375.423	2563895.023	589.273		0	0	0
226673.664	2562138.673	542.670		0	0	0
227129.733	2562238.842	616.960		0	0	0
227047.570	2562148.385	605.173		0	0	0
227453.881	2564282.159	590.460		0	0	0
226974.268	2563096.415	577.817		0	0	0
227347.006	2564082.974	585.243		0	0	0
226938.794	2562835.311	569.550		0	0	0
227086.991	2562545.936	583.937		0	0	0
227070.873	2562800.835	579.223		0	0	0
227233.918	2564225.492	583.557		2.16944	-3.84943	-7.0873
226687.635	2562095.029	541.770		0	0	0
227033.361	2562242.361	543.327		0	0	0
227006.850	2562269.389	544.140		0	0	0
227430.245	2564188.669	588.127		0	0	0
226823.295	2562030.766	538.990		0	0	0
226803.354	2562124.053	540.600		0	0	0
227006.969	2562244.223	543.660		0	0	0
227455.082	2564272.232	590.547		0	0	0
226790.815	2562107.437	539.633		0	0	0
226629.482	2562264.296	575.793		0	0	0
226920.232	2564127.235	680.427		0	0	0
226899.727	2562120.534	540.750		0	0	0
227431.439	2564178.740	587.797		0	0	0
227380.578	2564504.999	592.450		0.759599	0	0
226571.797	2562091.170	541.853		0	0	0
226753.498	2563840.700	661.627		0	0	0
226748.456	2563547.682	566.290		2.34114	-5.36732	-10.5733
227024.064	2562996.647	563.717		0	0	0
227291.115	2564015.821	582.893		0	0	0
226981.456	2564003.764	608.103		0	0	0
227262.467	2564495.834	590.713		1.58253	-3.82305	-4.85061
226656.253	2563153.856	558.530		0	0	0
226613.033	2563561.612	622.157		0	0	0
226943.124	2564104.911	679.360		0	0	0
227307.837	2564118.552	584.857		0	0	0
226865.571	2562066.067	539.337		0	0	0
226897.623	2564023.899	670.367		0	0	0
226966.166	2563840.772	574.623		1.72949	-3.59672	-5.43949
226520.207	2562084.966	541.707		0	0	0
226983.106	2563167.982	583.803		0	0	0
227185.441	2564531.887	589.343		1.62418	-2.10979	-5.9352
226719.189	2563186.605	560.243		0	0	0
226683.120	2563051.330	557.613		0	0	0
226838.140	2563503.071	567.203		0.171855	0.0132329	-0.185313
227207.005	2562394.180	563.517		0	0	0
226649.927	2563278.996	561.240		0	0	0
226853.180	2563232.934	564.713		0	0	0
226507.935	2563226.668	601.947		0	0	0
226635.208	2562023.255	538.490		0	0	0
226548.898	2563297.063	590.540		0	0	0
227331.373	2564478.940	591.377		0.879154	-0.851065	-3.38488
227210.468	2562389.560	564.347		0	0	0
227278.695	2563974.039	582.113		0	0	0
227506.297	2564112.202	612.657		0	0	0
227308.675	2564184.121	585.963		0	0	0
226860.236	2563681.989	569.013		3.78881	-14.0906	-11.2612
227228.786	2564340.703	587.083		0.637399	-0.234187	-1.52572
226974.607	2562295.728	543.707		0	0	0
226718.922	2562028.287	537.940		0	0	0
227289.928	2564267.479	586.590		0.660533	-0.0815246	-0.401332
226977.959	2562558.004	551.233		0	0	0
226767.310	2562955.698	555.197		0	0	0
226663.331	2562877.876	624.027		0	0	0
227234.162	2564416.890	589.457		0.628191	-1.08335	-2.05492
226765.884	2563257.688	561.470		0	0	0
227063.833	2563076.970	589.487		0	0	0
226937.494	2563353.866	582.627		0	0	0
227079.113	2562756.502	580.267		0	0	0
226907.966	2562076.201	540.217		0	0	0
226827.037	2563667.924	569.120		2.66386	-6.67883	-10.2708
227371.242	2563808.907	603.973		0	0	0
227417.343	2564005.820	586.863		0	0	0
226881.858	2563961.571	665.867		0	0	0
226875.639	2563578.084	568.027		1.16471	-3.97497	-2.76638
227159.743	2563657.573	574.440		0	0	0
227007.580	2562843.583	572.840		0	0	0
227011.662	2563680.054	572.447		1.45458	-3.04037	-4.56063
227036.128	2563113.926	594.990		0	0	0
227225.396	2562386.320	566.953		0	0	0
227296.604	2563825.112	579.833		0	0	0
226874.891	2562278.700	548.003		0	0	0
226750.963	2563502.659	566.057		0.993857	0.111266	-4.59524
227204.498	2562439.203	568.940		0	0	0
226915.996	2563290.848	580.347		0	0	0
227137.291	2563554.152	571.680		0	0	0
226686.952	2563454.673	572.553		0	0	0
226920.760	2562767.674	552.633		0	0	0
227366.716	2564281.749	588.857		0	0	0
226650.883	2563319.399	562.577		0	0	0
226830.500	2563663.305	568.590		3.28757	-10.447	-13.2285
227099.295	2562854.613	579.273		0	0	0
226564.419	2563167.992	569.213		0	0	0
226644.670	2563177.643	559.100		0	0	0
227272.125	2563907.781	580.807		0	0	0
226938.913	2562810.145	557.423		0	0	0
227321.933	2564291.472	588.043		0	0	0
226807.809	2563610.216	568.727		2.15068	-6.71659	-8.41133
226849.349	2562829.592	552.760		0	0	0
227324.196	2564055.051	584.240		0	0	0
227108.283	2564109.664	579.523		3.06038	-3.75315	-4.89817
227222.692	2564173.781	583.853		1.26541	-0.536618	-4.21438
227164.649	2564076.154	580.970		2.55182	-1.8122	-11.0696
226550.474	2562003.116	537.833		0	0	0
227024.450	2564129.799	645.403		0	0	0
227466.307	2564082.213	609.807		0	0	0
227272.012	2564174.676	584.973		0.243732	-0.0597955	-0.167997
226958.746	2563225.485	579.973		0	0	0
226705.824	2563587.879	578.837		0	0	0
226967.341	2563105.654	578.530		0	0	0
227330.284	2563980.243	582.687		0	0	0
226641.207	2563182.263	559.510		0	0	0
226986.569	2563163.362	583.513		0	0	0
227141.834	2563806.500	576.240		1.57818	-1.398	-2.21726
226987.384	2562262.012	543.817		0	0	0
227128.476	2564449.505	588.123		1.02659	-1.15416	-3.82104
226537.552	2563270.518	585.240		0	0	0
226644.518	2561994.164	536.863		0	0	0
227325.640	2564478.251	591.317		1.05131	-1.20849	-4.40133
227437.535	2564345.639	591.110		0	0	0
226900.158	2561994.594	560.673		0	0	0
226905.251	2563380.205	577.563		0	0	0
226835.135	2562681.837	550.227		0	0	0
227009.987	2563548.916	568.647		0.000551907	0	0
226596.995	2562099.236	542.023		0	0	0
227365.626	2563783.054	612.517		0	0	0
227082.247	2564036.029	578.327		2.77653	-5.38302	-10.9171
227070.908	2564251.214	624.693		0	0	0
226773.885	2563263.686	561.107		0	0	0
227000.428	2563386.614	592.920		0	0	0
227280.020	2564422.404	590.170		0.72239	-0.583669	-1.92362
226943.570	2562795.597	552.210		0	0	0
226784.863	2562882.269	572.960		0	0	0
226821.662	2563591.737	567.947		1.5113	-0.395892	-6.7963
226886.468	2562013.184	539.657		0	0	0
226598.551	2562255.541	563.493		0	0	0
226756.393	2562511.483	614.387		0	0	0
226681.695	2563353.321	563.767		0	0	0
227024.844	2564270.923	665.637		0	0	0
227310.825	2564214.596	586.623		0	0	0
227296.016	2564192.671	585.367		0.0169326	0	0
227065.176	2564250.525	629.070		0	0	0
227414.889	2563808.887	629.683		0	0	0
226831.207	2563270.580	565.563		0	0	0
227299.019	2564530.440	591.813		1.60907	-2.28801	-5.00386
226758.251	2563659.652	603.817		0	0	0
227072.424	2562715.409	581.807		0	0	0
226522.834	2562014.780	539.780		0	0	0
226695.541	2563093.112	558.443		0	0	0
226763.258	2563327.877	562.480		0	0	0
226930.900	2562320.688	544.200		0	0	0
226799.772	2562153.838	542.730		0	0	0
226643.453	2562220.652	545.350		0	0	0
226615.777	2563466.258	590.053		0	0	0
227032.886	2562343.024	548.607		0	0	0
226506.741	2563236.597	607.830		0	0	0
227134.313	2563941.570	578.807		1.36305	-1.77871	-4.56447
226486.533	2562171.565	567.547		0	0	0
226889.373	2563584.772	568.417		1.30182	-4.25434	-3.59112
226912.504	2562086.818	540.260		0	0	0
226963.522	2563185.771	578.873		0	0	0
227414.968	2564509.137	591.553		1.34416	0.293529	-2.78885
226980.844	2563404.403	582.483		0	0	0
227022.170	2563641.030	572.360		0.925743	-0.714472	-1.99701
226968.638	2562345.370	544.510		0	0	0
227002.823	2563608.487	571.553		0.435559	0.28593	-0.873661
226759.285	2561982.780	536.907		0	0	0
226852.467	2563383.929	567.793		0	0	0
226868.594	2563612.489	568.417		1.31387	-3.6988	-3.06537
227228.411	2563691.011	576.077		0	0	0
226930.805	2563312.773	582.543		0	0	0
226633.330	2563392.829	600.493		0	0	0
227421.881	2564016.438	588.027		0	0	0
227021.588	2564250.319	671.497		0	0	0
227483.146	2564159.778	607.000		0	0	0
227123.692	2564247.490	586.193		0	0	0
226675.119	2563045.332	557.193		0	0	0
226854.255	2563248.171	565.083		0	0	0
226711.775	2562813.047	636.640		0	0	0
227115.771	2562524.217	584.080		0	0	0
227005.693	2563729.696	572.580		1.93871	-4.34274	-7.57192
227462.725	2564111.998	598.423		0	0	0
226718.482	2563579.329	573.660		0	0	0
226966.980	2562939.421	563.577		0	0	0
226774.010	2563480.250	565.543		0.316117	0	0
227085.915	2562530.699	582.577		0	0	0
227232.237	2563852.624	579.230		0	0	0
227214.328	2562284.261	624.953		0	0	0
226901.918	2563843.118	608.950		0	0	0
227044.486	2563044.427	573.147		0	0	0
227037.441	2563078.832	591.077		0	0	0
227400.872	2564336.217	590.527		0	0	0
227045.663	2562309.309	544.640		0	0	0
226812.466	2563595.668	569.150		1.26516	-2.16898	-5.05871
227392.626	2564138.820	586.870		0	0	0
226607.776	2563460.260	585.487		0	0	0
226712.239	2562228.924	548.147		0	0	0
227221.623	2564400.274	588.367		0.734981	-1.54242	-2.07244
227263.055	2564128.275	583.820		0.332646	0	0
227322.355	2563707.404	601.953		0	0	0
226923.290	2563689.572	573.347		0.269531	0	0
226849.587	2562779.260	552.163		0	0	0
227014.970	2562250.221	543.773		0	0	0
227095.713	2562884.399	581.563		0	0	0
226945.506	2563843.324	580.327		0	0	0
226662.342	2563079.048	557.863		0	0	0
227417.373	2564413.832	592.063		0	0	0
227278.932	2563923.707	581.347		0	0	0
226987.283	2563012.367	561.263		0	0	0
227042.597	2563930.540	576.423		2.88752	-6.41655	-12.0246
226590.425	2562032.978	538.187		0	0	0
226651.115	2563027.337	572.593		0	0	0
226851.273	2563393.857	566.723		0	0	0
226408.316	2562167.179	580.257		0	0	0
227135.402	2564440.266	587.020		2.25452	-2.92167	-8.5408
226848.388	2562547.458	549.220		0	0	0
226843.984	2563236.864	563.540		0	0	0
226858.050	2562201.135	543.457		0	0	0
226782.243	2563194.187	560.237		0	0	0
227240.013	2564392.413	588.483		1.00213	-1.88477	-3.17813
227012.730	2563453.562	583.490		0	0	0
226791.586	2561956.579	555.217		0	0	0
227319.420	2564094.765	583.930		0	0	0
227224.202	2562396.248	566.423		0	0	0
227421.168	2564167.433	587.743		0	0	0
226580.280	2562238.236	560.817		0	0	0
227095.702	2562400.939	562.760		0	0	0
226866.319	2563365.451	569.063		0	0	0
227384.513	2564399.718	591.093		0.0424565	0	0
226681.932	2563302.989	563.477		0	0	0
226515.075	2562200.178	564.617		0	0	0
226667.694	2562188.315	542.923		0	0	0
227011.180	2563538.988	568.187		0.00031643	0	0
226823.301	2562272.496	568.663		0	0	0
226922.774	2562098.126	541.013		0	0	0
226699.422	2563738.006	653.743		0	0	0
226897.339	2564099.350	677.983		0	0	0
226646.232	2563575.677	595.503		0	0	0
226731.021	2563595.945	574.957		0	0	0
226763.615	2563252.379	561.333		0	0	0
227100.633	2563786.438	575.843		1.0473	-1.47024	-3.63928
227360.740	2564089.662	585.547		0	0	0
226846.005	2562809.045	552.403		0	0	0
227314.176	2564476.872	591.280		1.41187	-2.66065	-5.56472
226922.934	2563765.069	571.153		3.43051	-9.93211	-13.7033
227203.304	2562449.131	569.647		0	0	0
226640.375	2563358.424	566.320		0	0	0
226712.105	2562012.338	537.110		0	0	0
227247.052	2564116.279	583.263		0.528793	-0.210212	-0.927854
226757.750	2562526.452	616.753		0	0	0
226957.552	2563235.413	580.160		0	0	0
227114.611	2563476.041	595.267		0	0	0
227411.248	2563838.898	605.003		0	0	0
226967.451	2562597.028	550.927		0	0	0
227062.272	2562678.936	584.407		0	0	0
226636.180	2562305.385	594.120		0	0	0
226570.752	2563284.583	568.180		0	0	0
226586.273	2563155.512	566.780		0	0	0
