x	y	zb	h	qx	qy
226829.040	2562514.916	555.427		0	0	0
227018.323	2562512.498	555.560		0	0	0
226606.909	2562186.041	542.467		0	0	0
226484.264	2562166.256	566.270		0	0	0
226819.754	2563752.662	607.800		0	0	0
226756.345	2562370.148	593.970		0	0	0
227029.315	2562856.269	574.620		0	0	0
227102.633	2562633.430	588.493		0	0	0
226972.255	2563765.965	573.800		1.6337	-3.19866	-5.56545
227156.893	2564261.553	582.840		3.33229	2.04813	-18.6864
226924.604	2563654.477	570.673		1.51117	-3.74809	-4.83419
226833.459	2562550.699	553.233		0	0	0
226990.646	2563758.104	574.430		0.695534	-1.21254	-2.02206
227159.162	2564266.862	582.910		3.4971	2.88119	-18.8955
226855.195	2562563.385	548.167		0	0	0
226823.314	2562755.956	552.660		0.233263	0	0
227328.028	2564458.394	590.687		0.937202	1.13533	-3.30782
227365.166	2564367.176	589.310		0.145038	0	0
227167.585	2562238.363	633.017		0	0	0
226964.349	2562767.880	561.750		0	0	0
227069.561	2562835.929	576.973		0	0	0
226393.843	2562120.112	574.870		0	0	0
226788.704	2563769.072	617.563		0	0	0
227224.948	2563695.630	576.060		0	0	0
226939.627	2562659.151	549.370		0	0	0
226865.018	2563884.005	627.833		0	0	0
227039.586	2562867.577	573.707		0	0	0
226388.095	2562119.423	576.200		0	0	0
227089.054	2564051.956	578.580		3.20727	-4.75175	-11.6896
226832.385	2562535.462	562.127		0	0	0
226822.120	2562765.885	553.820		-0.0211227	0	0
226953.355	2562424.108	546.037		0	0	0
226938.433	2562669.079	549.613		0	0	0
226982.254	2562377.223	545.110		0	0	0
226859.015	2562483.268	547.713		0	0	0
227461.057	2564222.590	589.347		0	0	0
227220.410	2563685.013	575.860		0	0	0
227104.485	2564406.348	586.897		2.50856	1.27165	-3.36979
226837.879	2562586.483	548.353		0	0	0
226808.505	2562734.031	568.967		0	0	0
227266.030	2563740.859	578.827		0	0	0
226973.686	2563705.704	572.063		2.05677	-3.77598	-6.88378
226917.535	2562721.962	551.143		1.02457	1.9507	-3.32287
226985.033	2563732.248	572.780		1.74674	-2.23732	-4.95795
227448.398	2564231.140	589.697		0	0	0
226930.669	2562612.749	549.360		0	0	0
226931.863	2562602.821	549.190		0	0	0
226964.700	2562450.653	547.087		0	0	0
227035.535	2563239.755	600.547		0	0	0
226937.239	2562679.008	550.150		0	0	0
227222.441	2563740.653	576.363		0	0	0
226424.910	2562103.722	557.213		0	0	0
227106.990	2564386.465	585.917		3.30372	3.68875	-6.17639
227125.248	2564403.793	586.177		3.05926	-1.35224	-9.49344
227058.809	2562683.555	584.073		0	0	0
226825.583	2562761.265	552.533		0.882406	0	0
227063.234	2562961.069	574.230		0	0	0
227085.700	2563547.949	571.697		0	0	0
227057.615	2562693.484	583.657		0	0	0
227009.008	2562541.594	565.260		0	0	0
226839.192	2562551.389	550.113		0	0	0
227167.037	2564056.296	580.740		2.11972	-1.34865	-9.80493
226949.682	2563687.709	571.597		1.98116	-3.24618	-5.6644
226763.130	2562386.105	597.607		0	0	0
227056.421	2562703.412	582.873		0	0	0
226918.729	2562712.034	550.607		0.912134	1.97731	-3.41553
226933.894	2562658.461	549.447		0	0	0
227022.980	2562497.949	551.137		0	0	0
227025.039	2563762.239	573.397		2.18403	-4.52931	-8.88127
227055.227	2562713.341	578.470		0	0	0
227049.494	2562712.651	576.720		0	0	0
226709.495	2562324.279	589.740		0	0	0
226958.130	2562384.394	545.663		0	0	0
226934.251	2562582.964	549.187		0	0	0
227053.076	2562682.866	583.517		0	0	0
227054.270	2562672.938	583.567		0	0	0
227228.174	2563741.342	576.087		0	0	0
227220.172	2563735.344	576.387		0	0	0
227156.292	2564145.653	579.997		3.21197	-3.08083	-23.039
226824.389	2562771.193	553.123		0.731377	0	0
227050.575	2562969.619	574.070		0	0	0
226919.923	2562702.106	550.370		1.02381	1.94357	-3.30271
227138.128	2563619.721	573.933		0	0	0
226761.929	2562396.044	603.340		0	0	0
227038.998	2563235.136	602.320		0	0	0
227121.773	2563924.953	578.360		1.52084	-1.80343	-5.01673
227458.788	2564217.281	589.003		0	0	0
227223.636	2563730.725	576.050		0	0	0
226963.506	2562460.581	547.413		0	0	0
226933.057	2562592.892	549.050		0	0	0
226961.119	2562480.438	547.723		0	0	0
226942.495	2562780.360	552.320		1.23603	1.07059	-2.18882
226841.104	2562632.195	548.940		0.00118125	0	0
226852.807	2562583.242	548.690		0	0	0
227351.313	2564385.654	590.237		0.392136	0	0
227150.085	2564245.627	581.730		3.85573	0.788344	-24.6206
226929.118	2562698.175	550.730		0.452996	0.185198	-0.270863
227033.878	2563833.806	575.943		1.07138	-1.88945	-4.66865
226951.567	2562559.866	548.500		0	0	0
226843.611	2562587.172	548.180		0	0	0
227368.748	2564337.390	589.653		0	0	0
227158.198	2563984.729	579.790		1.36369	-1.3262	-5.58028
226752.288	2562400.237	609.180		0	0	0
226842.418	2562597.101	548.243		0	0	0
226834.297	2562616.268	549.000		0	0	0
226835.491	2562606.340	548.587		0	0	0
226840.029	2562616.958	548.697		0	0	0
226942.371	2562563.796	548.937		0	0	0
226952.761	2562549.937	548.197		0	0	0
227164.056	2564201.983	581.523		3.98581	-3.2099	-18.2923
227005.545	2562546.213	565.060		0	0	0
226813.281	2562694.317	561.863		0	0	0
227177.426	2564042.438	580.150		2.45982	-0.87187	-10.5231
227415.191	2564458.803	592.537		0.133775	0	0
227462.251	2564212.661	590.080		0	0	0
227050.688	2562702.723	581.843		0	0	0
227132.395	2563619.032	573.847		0	0	0
227304.143	2564415.233	589.103		0.903625	-0.0289115	-3.00744
227089.620	2562717.478	584.483		0	0	0
227362.897	2564361.867	589.003		0.419604	0	0
227048.300	2562722.580	572.267		0	0	0
227051.882	2562692.794	583.117		0	0	0
226841.461	2562556.698	548.213		0	0	0
227233.629	2562341.986	585.453		0	0	0
226839.910	2562642.123	549.320		0.000421383	0	0
227459.981	2564207.353	590.340		0	0	0
227263.761	2563735.550	578.507		0	0	0
227054.033	2562723.269	574.313		0	0	0
227350.120	2564395.582	589.847		0.838949	-1.36335	-1.56816
227162.024	2564146.342	580.573		2.46494	-3.79566	-17.5221
226836.685	2562596.411	548.567		0	0	0
227216.947	2563689.632	575.607		0	0	0
226838.236	2562510.985	549.493		0	0	0
226841.224	2562607.029	548.340		0	0	0
226928.881	2562748.507	551.877		0.559017	0.966858	-1.20596
227093.939	2563503.615	575.940		0	0	0
227092.366	2562622.123	586.980		0	0	0
226872.181	2563824.434	610.523		0	0	0
227366.360	2564357.247	589.100		0.322621	0	0
226942.609	2562513.465	548.220		0	0	0
227164.768	2564050.988	580.790		1.97933	-1.62067	-9.21519
226954.311	2562464.511	547.497		0	0	0
226711.764	2562329.588	590.413		0	0	0
227117.587	2563597.107	573.357		0	0	0
226461.454	2562138.333	552.870		0	0	0
227173.596	2563639.095	575.060		0	0	0
226863.942	2563868.768	618.607		0	0	0
227163.931	2563985.418	579.760		1.39256	-1.09111	-6.06038
227261.254	2563780.573	578.030		0	0	0
226840.294	2563775.276	617.860		0	0	0
227271.762	2563741.548	579.293		0	0	0
226959.924	2562490.367	547.647		0	0	0
227380.812	2564454.669	590.127		1.52046	0	0
226931.150	2562753.815	551.743		0.596436	1.34401	-1.74252
226834.562	2563774.587	619.693		0	0	0
227266.986	2563781.262	578.140		0	0	0
226826.652	2562534.773	564.963		0	0	0
227226.023	2563710.868	575.987		0	0	0
227173.964	2564047.057	580.433		2.35469	-1.14331	-10.2215
226945.953	2562534.011	548.367		0	0	0
226971.167	2563267.267	586.380		0	0	0
227077.828	2564000.246	578.010		3.18092	-6.47143	-13.3172
227139.340	2564334.983	584.103		4.06989	1.85803	-19.2699
227340.924	2564399.513	589.043		1.32206	-2.98285	-3.69553
227051.645	2562743.126	576.357		0	0	0
226644.646	2562210.724	543.663		0	0	0
226812.087	2562704.246	560.047		0	0	0
226827.252	2562650.673	551.903		0	0	0
227026.927	2562876.126	572.637		0	0	0
227044.733	2563235.826	606.383		0	0	0
226827.846	2562524.844	556.540		0	0	0
227281.676	2563828.353	578.220		0	0	0
226943.803	2562503.536	548.263		0	0	0
227083.888	2562716.789	583.273		0	0	0
227044.718	2562752.365	577.243		0	0	0
227176.192	2562360.258	560.403		0	0	0
227223.754	2563705.559	575.967		0	0	0
226413.445	2562102.343	562.883		0	0	0
227017.144	2563247.616	597.417		0	0	0
227048.063	2562772.912	577.227		0	0	0
227060.846	2562980.926	574.253		0	0	0
227161.542	2564005.276	580.093		1.61975	-1.87168	-6.6712
227160.427	2562297.929	573.447		0	0	0
227262.211	2563820.976	577.990		0	0	0
226869.912	2563819.125	614.590		0	0	0
226959.087	2562424.798	546.013		0	0	0
227360.509	2564381.724	590.617		6.55336e-05	0	0
227472.639	2564198.803	600.337		0	0	0
227165.487	2564141.723	580.530		2.85827	-5.48436	-17.679
227042.331	2562772.222	576.590		0	0	0
227294.948	2564419.163	589.670		0.649544	0.022367	-2.1968
227207.044	2564086.288	581.830		1.57253	-1.93943	-3.4001
227045.912	2562742.437	575.970		0	0	0
227074.454	2562771.049	580.313		0	0	0
226486.652	2562146.399	552.087		0	0	0
227050.451	2562753.055	578.110		0	0	0
226878.989	2563840.361	608.660		0	0	0
226710.570	2562339.517	591.487		0	0	0
226960.767	2562797.665	564.800		0	0	0
227313.339	2564411.303	588.107		2.00171	-2.88637	-6.23964
227322.534	2564407.373	587.780		2.49329	-4.99325	-8.46449
226726.839	2563509.830	565.693		2.64832	-4.52076	-10.5537
227048.187	2562989.476	572.800		0	0	0
226830.715	2562646.054	550.917		0	0	0
226885.559	2563906.619	646.187		0	0	0
227039.943	2562792.079	576.217		0	0	0
227141.591	2563615.102	574.140		0	0	0
226997.560	2563265.404	597.680		0	0	0
226488.921	2562151.708	553.770		0	0	0
226886.990	2563846.359	612.627		0	0	0
227020.606	2563242.996	597.130		0	0	0
226862.748	2563878.697	622.757		0	0	0
227068.723	2562770.360	579.437		0	0	0
226809.937	2562673.771	571.927		0	0	0
227005.335	2563805.194	575.337		0.897708	-1.84113	-2.6726
226887.828	2563911.929	646.570		0	0	0
227056.211	2563237.206	618.433		0	0	0
226810.558	2563756.592	608.797		0	0	0
227183.159	2564043.127	579.973		2.61356	-1.13537	-10.5151
227218.390	2564112.832	582.793		0.71648	-0.0942566	-2.69169
227033.610	2562675.489	574.690		0	0	0
226873.019	2563890.004	638.303		0	0	0
227274.031	2563746.857	579.233		0	0	0
227310.832	2564456.326	591.253		0.872461	-0.62598	-3.04716
227142.803	2564330.364	583.593		4.50083	0.0299589	-21.4511
227210.139	2563673.706	574.903		0	0	0
227454.368	2564181.497	588.060		0	0	0
226936.639	2562563.107	549.153		0	0	0
227044.481	2562802.697	576.193		0	0	0
227227.217	2563700.939	576.300		0	0	0
227017.129	2562522.426	560.450		0	0	0
227269.256	2563786.571	578.250		0	0	0
227270.568	2563751.477	578.850		0	0	0
226923.268	2562722.652	551.170		0.764133	1.61166	-1.79386
227273.794	2563797.189	578.517		0	0	0
227128.932	2563623.652	573.493		0.242332	0	0
226846.356	2562491.817	547.970		0	0	0
226740.327	2562358.172	592.217		0	0	0
227078.874	2562806.833	580.820		0	0	0
226711.883	2562304.422	587.060		0	0	0
226743.778	2562353.569	590.963		0	0	0
226861.554	2563888.625	629.520		0	0	0
227291.366	2564448.949	590.623		0.996501	-1.72451	-3.76037
226974.630	2563262.647	589.560		0	0	0
226846.837	2562632.884	549.390		0	0	0
227057.392	2563227.275	620.530		0	0	0
227219.584	2564102.903	582.187		1.25228	-0.855592	-3.19872
226843.758	2563770.656	612.950		0	0	0
227315.608	2564416.612	588.720		1.50342	-2.80182	-5.21295
227046.993	2562999.404	570.973		0	0	0
226845.643	2562642.813	549.403		0	0	0
226648.110	2562206.104	543.147		0	0	0
226810.893	2562714.174	561.077		0	0	0
227045.199	2562893.432	573.480		0	0	0
226714.062	2563543.546	568.800		0.0528575	0	0
226808.743	2562683.700	569.153		0	0	0
227063.019	2563978.320	577.263		2.77822	-5.33335	-13.9674
227038.749	2562802.008	575.793		0	0	0
227080.307	2562746.573	579.033		0	0	0
227073.142	2562806.144	579.620		0	0	0
227177.070	2564117.936	580.960		2.76987	-3.9896	-12.9813
226807.549	2562693.628	567.360		0	0	0
227097.056	2564057.954	578.993		2.89124	-6.11668	-12.492
227050.456	2562994.785	572.117		0	0	0
226818.559	2563762.591	615.910		0	0	0
227078.276	2562690.933	584.443		0	0	0
226778.412	2562790.845	583.660		0	0	0
227048.195	2563231.206	610.877		0	0	0
227128.700	2563915.714	578.553		1.0811	-1.38795	-3.72659
226864.299	2563793.270	618.203		0	0	0
227087.589	2562661.836	587.153		0	0	0
227276.063	2563802.498	578.560		0	0	0
227040.899	2562832.482	575.317		0	0	0
227083.560	2564000.935	577.857		3.47336	-6.45061	-15.6262
227086.039	2562747.263	579.283		0	0	0
227117.355	2563889.169	577.520		1.42565	-1.80488	-5.23625
227166.681	2564131.795	580.640		3.04575	-4.09458	-16.7003
226978.106	2563741.488	573.360		0.99456	-0.535987	-3.49238
227015.725	2563791.336	574.997		1.14064	-1.52397	-3.60743
227147.934	2564215.153	581.143		4.0337	-1.48221	-24.6433
227075.650	2562761.121	579.817		0	0	0
227034.810	2562907.290	572.587		0	0	0
227366.478	2564332.081	589.493		0	0	0
226782.973	2563768.382	619.483		0	0	0
226912.770	2563245.136	579.737		0	0	0
226580.636	2562162.737	541.773		0	0	0
227109.353	2563883.171	577.203		1.81388	-2.15312	-5.99793
227015.816	2562557.520	576.473		0	0	0
227167.875	2564121.866	580.520		3.15025	-4.56347	-16.0497
226773.507	2562372.263	593.723		0	0	0
227343.656	2563820.698	586.120		0	0	0
226847.074	2562582.553	548.243		0	0	0
227210.388	2564106.834	582.450		0.863972	-0.521131	-3.24087
226862.986	2563828.365	616.413		0	0	0
226476.262	2562160.258	568.437		0	0	0
226863.105	2563803.198	624.223		0	0	0
227153.541	2563999.278	579.857		1.62833	-2.28198	-6.88674
226929.237	2562673.009	549.973		4.95225e-05	0	0
226431.718	2562119.649	564.600		0	0	0
227155.099	2564155.581	580.503		3.58548	-2.56306	-22.9561
227085.829	2564006.244	577.733		3.79516	-6.75274	-15.7813
227043.287	2562812.625	576.150		0	0	0
226883.249	2562209.201	542.723		0	0	0
227284.064	2563808.496	578.903		0	0	0
226732.319	2562352.183	591.880		0	0	0
226867.406	2563864.148	617.833		0	0	0
226866.211	2563874.077	622.037		0	0	0
227218.930	2562294.914	620.173		0	0	0
226776.024	2562810.701	598.920		0	0	0
226735.774	2562347.574	590.993		0	0	0
226912.777	2563486.866	565.927		3.66947	-6.71236	-3.94165
226860.716	2563823.056	620.647		0	0	0
227037.555	2562811.936	575.243		0	0	0
227032.541	2562901.982	572.403		0	0	0
227281.795	2563803.187	578.690		0	0	0
227045.675	2562792.768	576.617		0	0	0
227084.008	2562691.622	584.923		0	0	0
226917.677	2563663.717	570.493		1.75669	-3.3956	-3.32961
227063.591	2562885.572	574.657		0	0	0
226731.004	2562870.756	596.017		0	0	0
226681.220	2563453.984	581.553		0	0	0
227308.068	2563826.490	580.177		0	0	0
226682.146	2562285.738	584.603		0	0	0
227327.190	2564392.825	588.127		2.12227	-4.61477	-6.29102
227065.872	2563374.339	600.547		0	0	0
226708.657	2562258.710	555.077		0	0	0
227068.022	2563404.814	602.487		0	0	0
227340.192	2563825.318	585.350		0	0	0
226940.221	2562533.321	548.427		0	0	0
226948.108	2562806.215	560.660		0	0	0
227082.811	2562701.552	584.213		0	0	0
227082.118	2563577.734	571.980		0.272649	-0.196585	-0.224591
227305.799	2563821.182	580.133		0	0	0
226836.448	2562646.743	549.580		2.12429e-05	0	0
227361.703	2564371.795	589.980		-0.0130265	0	0
226860.955	2563772.724	604.787		0	0	0
227077.082	2562700.861	583.567		0	0	0
227173.308	2562239.062	635.287		0	0	0
226821.520	2562649.984	558.727		0	0	0
226587.443	2562178.664	541.880		0	0	0
227018.113	2563771.479	573.597		2.27473	-4.50939	-7.93702
226881.944	2562486.025	546.690		0	0	0
227367.672	2564322.153	589.233		0	0	0
227369.941	2564327.462	589.377		0	0	0
227038.374	2562152.315	596.693		0	0	0
227084.155	2563875.105	577.620		1.04779	-1.36593	-3.658
226883.284	2563659.580	572.863		0.0879886	0	0
226818.057	2562654.603	562.923		0	0	0
226706.151	2562303.733	587.100		0	0	0
226869.556	2563894.623	638.090		0	0	0
227035.167	2562831.793	574.890		0	0	0
226565.257	2563233.562	563.537		0	0	0
227100.158	2563887.102	577.277		1.69313	-1.50187	-6.23376
226714.181	2563518.380	567.557		1.03258	0	0
226712.120	2562254.090	553.933		0	0	0
227148.535	2564331.053	583.320		4.83249	-1.21065	-21.0441
226812.325	2562653.914	572.187		0	0	0
227164.400	2563643.025	574.993		0	0	0
226852.953	2563766.726	606.293		0	0	0
227324.803	2564412.682	587.880		2.4359	-4.84712	-8.49931
227181.847	2564078.222	581.097		2.26914	-1.53667	-8.60426
227012.591	2562511.808	551.180		0	0	0
227132.163	2563911.094	578.483		1.16778	-1.3903	-3.69319
227011.396	2562521.737	555.263		0	0	0
227105.024	2562613.573	587.910		0	0	0
227149.966	2564270.793	582.763		3.45829	5.23344	-21.6116
227076.844	2562751.193	579.790		0	0	0
226878.110	2562082.683	539.960		0	0	0
227200.237	2564070.361	581.590		1.67921	-1.64144	-4.31837
227013.337	2563811.192	575.677		0.916327	-1.61646	-2.69861
227138.501	2564269.414	582.223		4.15436	6.5459	-24.0878
227186.135	2563655.711	575.560		0	0	0
226844.206	2562461.342	559.487		0	0	0
226921.027	2563925.993	625.413		0	0	0
227120.950	2564342.844	584.800		3.85519	5.10789	-11.6969
226485.458	2562156.328	559.400		0	0	0
226814.475	2562684.389	562.113		0	0	0
226575.528	2563244.869	562.120		0.7672	0.277605	-0.747341
227214.334	2564243.281	583.543		2.6087	-4.48174	-7.3112
227229.209	2562306.211	620.197		0	0	0
227057.620	2562935.214	573.933		0	0	0
227065.979	2562865.715	575.890		0	0	0
227223.245	2562355.845	566.860		0	0	0
227076.154	2563869.107	577.130		0.974313	-1.94901	-3.47999
227085.079	2562706.863	584.223		0	0	0
227210.871	2564247.900	583.130		3.06489	-4.93052	-7.47604
227191.042	2564074.291	581.013		2.27582	-1.78219	-7.29456
226811.730	2562779.743	560.063		0	0	0
227161.976	2562212.505	641.163		0	0	0
227081.501	2562736.645	578.187		0	0	0
226942.727	2562488.299	547.973		0	0	0
227033.973	2562841.721	574.897		0	0	0
226824.508	2562746.028	551.640		1.08417	-0.292173	-2.9639
226911.950	2563904.757	626.980		0	0	0
226698.333	2562005.612	536.937		0	0	0
227067.173	2562855.786	576.147		0	0	0
227062.397	2562895.500	574.490		0	0	0
226939.983	2562583.653	548.813		0	0	0
226726.929	2562276.015	563.193		0	0	0
227221.366	2563725.416	576.013		0	0	0
226860.557	2562156.112	541.013		0	0	0
226541.705	2562147.984	541.417		0	0	0
227055.494	2563871.658	576.453		1.36123	-3.17946	-6.9717
227084.246	2562641.290	586.257		0	0	0
226948.578	2562463.822	547.310		0	0	0
226539.435	2562142.675	541.400		0	0	0
226406.515	2562111.581	570.313		0	0	0
226804.673	2562330.688	588.107		0	0	0
226942.875	2563671.783	571.237		1.8676	-3.76662	-6.23785
226384.651	2562124.045	578.293		0	0	0
227087.233	2562737.334	579.683		0	0	0
226398.493	2562105.580	570.193		0	0	0
226951.448	2562585.032	548.220		0	0	0
226705.075	2562288.495	578.250		0	0	0
226703.763	2562323.590	589.477		0	0	0
227007.814	2562551.522	567.800		0	0	0
227039.705	2562842.411	575.100		0	0	0
227071.111	2562750.503	579.127		0	0	0
226913.025	2563919.995	632.633		0	0	0
227189.136	2564235.215	582.393		3.80403	-2.39451	-9.30609
227072.905	2562856.476	576.657		0	0	0
227070.755	2562826.001	578.113		0	0	0
227038.511	2562852.339	575.160		0	0	0
227069.323	2562886.261	574.843		0	0	0
226848.177	2563806.440	633.473		0	0	0
227230.443	2563746.651	576.220		0	0	0
226740.436	2562816.494	624.780		0	0	0
227162.387	2564312.575	585.410		2.05853	1.4418	-10.0782
227069.917	2562760.432	579.103		0	0	0
227026.952	2563843.046	575.853		1.30859	-3.65516	-5.73502
226959.466	2563316.220	581.787		0	0	0
226759.925	2563790.792	650.977		0	0	0
227081.857	2562661.147	586.803		0	0	0
226918.758	2563920.684	628.257		0	0	0
226664.379	2563376.418	563.953		0.834663	-0.648653	-0.417281
226399.698	2562095.651	567.630		0	0	0
227070.292	2563269.127	623.527		0	0	0
227093.583	2563579.113	572.190		0.177136	0.0105028	-0.126261
227089.978	2562641.980	586.793		0	0	0
226776.142	2562785.536	584.003		0	0	0
227057.264	2563010.711	568.700		0	0	0
227073.259	2562780.978	580.550		0	0	0
226462.529	2562153.570	565.247		0	0	0
226810.774	2562739.340	565.093		0	0	0
226886.129	2562813.870	552.510		2.56996	-2.68171	-10.7112
227353.583	2564390.963	590.277		0.465719	-0.159481	-0.3924
226771.367	2562825.249	601.243		0	0	0
226921.949	2562516.016	548.743		0	0	0
226716.569	2563498.523	565.720		2.35115	-3.28508	-8.38646
227076.753	2563985.008	577.610		3.07843	-5.5572	-16.0126
227341.387	2563815.389	585.517		0	0	0
226856.178	2563812.438	627.583		0	0	0
226753.890	2562390.037	603.080		0	0	0
226950.378	2562811.524	566.907		0	0	0
227229.249	2563756.580	576.860		0	0	0
227002.216	2563250.856	597.153		0	0	0
227077.947	2563975.079	577.303		3.01316	-5.76505	-17.2753
227116.175	2564382.552	585.883		3.15311	1.99543	-9.88891
226870.947	2562142.253	541.100		0	0	0
226768.381	2562729.208	608.750		0	0	0
227213.210	2562294.209	613.597		0	0	0
226885.755	2562164.178	541.377		0	0	0
227280.839	2563762.784	579.323		0	0	0
226949.535	2562504.225	548.030		0	0	0
227124.412	2564338.224	584.667		3.5335	4.13466	-13.833
227351.301	2563902.194	581.070		0	0	0
227068.129	2562896.189	574.767		0	0	0
226386.996	2562129.275	578.730		0	0	0
227033.616	2562917.219	572.733		0	0	0
227118.443	2564387.862	585.940		3.19082	0.939602	-9.2646
227187.578	2564078.911	581.127		2.23372	-1.52642	-7.34171
227162.737	2563995.347	580.003		1.38794	-1.39065	-6.10736
226953.026	2563708.255	572.330		1.71153	-0.166195	-4.39583
226864.020	2562151.492	540.823		0	0	0
227153.667	2564215.842	581.093		3.99624	-2.64274	-24.7182
226564.633	2562150.741	541.597		0	0	0
226901.675	2563651.720	571.410		0.577924	0	0
227165.595	2563633.096	574.907		0	0	0
227066.959	2563873.037	576.663		1.43373	-2.45572	-6.15232
227000.678	2563819.742	574.053		1.96566	-7.25302	-8.56959
227031.347	2562911.910	572.620		0	0	0
226921.468	2562374.949	544.913		0	0	0
227093.440	2562637.360	587.333		0	0	0
226889.711	2562784.085	551.877		2.38543	2.03859	-8.90793
226550.900	2562144.054	541.423		0	0	0
226766.699	2562356.336	589.773		0	0	0
227155.929	2563979.421	579.717		1.26024	-1.3134	-5.34247
227047.938	2562556.347	582.113		0	0	0
226711.793	2563538.237	568.720		0.224655	0	0
226589.624	2563417.789	586.393		0	0	0
226998.130	2562172.656	552.873		0	0	0
226894.868	2563635.793	569.117		1.56073	-5.05649	-3.97959
226721.191	2562033.596	538.123		0	0	0
227001.593	2562168.036	561.620		0	0	0
226954.192	2562489.677	547.797		0	0	0
226897.023	2563907.998	636.180		0	0	0
226936.882	2562754.505	551.290		0.979867	1.65759	-2.98341
227056.426	2562945.142	574.047		0	0	0
226505.042	2562138.539	542.140		0	0	0
226957.304	2562802.285	563.653		0	0	0
226521.045	2562150.535	542.830		0	0	0
227222.560	2563715.487	575.637		0	0	0
226468.261	2562154.259	567.167		0	0	0
227220.016	2562310.137	603.667		0	0	0
227074.333	2562796.215	579.850		0	0	0
226770.315	2563776.932	634.590		0	0	0
226950.497	2562786.358	554.310		0	0	0
227165.006	2564000.656	580.123		1.55585	-1.35691	-6.24159
227220.976	2562350.536	566.390		0	0	0
227151.998	2564326.434	583.607		4.45005	-0.815269	-20.3831
226770.529	2562759.681	593.870		0	0	0
227279.407	2563823.044	578.407		0	0	0
226687.879	2562286.427	583.580		0	0	0
226992.677	2563813.744	573.923		2.61793	-7.81754	-10.092
227212.016	2562304.137	603.867		0	0	0
226805.161	2562713.485	565.467		0	0	0
226831.099	2563779.206	622.917		0	0	0
226816.506	2562740.029	557.640		0	0	0
226775.186	2562745.132	594.393		0	0	0
227165.125	2563975.490	579.443		1.35126	-0.786617	-5.99661
226515.313	2562149.846	543.983		0	0	0
227210.587	2562364.394	563.913		0	0	0
226604.550	2563414.548	586.803		0	0	0
227047.017	2563966.324	576.830		2.46319	-4.93183	-7.16045
227333.998	2564408.752	588.240		2.17615	-4.0487	-7.58094
226884.228	2563216.523	573.183		0	0	0
227046.298	2563875.589	575.743		2.22979	-7.46487	-10.9587
227001.872	2563809.814	574.847		1.49303	-4.17711	-4.51623
226915.979	2562565.659	548.863		0	0	0
227090.805	2562707.560	584.927		0	0	0
226918.871	2563653.788	570.543		1.60843	-3.56191	-4.64425
226556.632	2562144.743	541.500		0	0	0
227359.552	2564341.320	589.733		0	0	0
226893.560	2563912.618	641.820		0	0	0
227213.365	2563719.418	576.140		0	0	0
226507.311	2562143.848	543.457		0	0	0
227358.358	2564351.249	588.930		0.0801617	0	0
226513.044	2562144.537	543.410		0	0	0
227407.204	2564452.807	592.123		0.16647	0	0
227076.487	2562826.690	578.570		0	0	0
226960.886	2562772.500	558.667		0	0	0
226478.532	2562165.567	569.543		0	0	0
227365.285	2564342.010	589.760		0	0	0
227166.200	2563990.727	579.817		1.43246	-1.12327	-6.25057
227015.935	2562532.355	563.343		0	0	0
226659.722	2563390.966	567.583		0	0	0
227062.159	2562945.832	574.203		0	0	0
227114.695	2562508.979	582.913		0	0	0
226955.154	2562771.810	555.683		0	0	0
226662.948	2563436.679	585.800		0	0	0
227165.132	2564217.220	581.887		3.81689	-2.61818	-19.0635
227026.339	2563243.685	597.963		0	0	0
226874.089	2563663.511	571.187		1.50072	0	0
226800.147	2562803.530	576.603		0	0	0
227457.594	2564227.210	589.497		0	0	0
226756.814	2563478.182	564.777		3.31999	-2.56084	-7.06341
227250.983	2563769.266	577.197		0	0	0
227325.027	2563878.890	580.543		0	0	0
227028.146	2563833.117	575.923		1.06218	-2.145	-4.28034
226612.641	2562186.730	542.793		0	0	0
227213.603	2563669.086	575.180		0	0	0
226766.118	2562723.902	611.270		0	0	0
227205.601	2563663.088	574.800		0	0	0
226724.452	2563529.687	566.917		1.93195	-2.34296	-5.87441
227459.025	2564166.949	587.883		0	0	0
226976.158	2562210.302	542.893		0	0	0
227343.194	2564404.822	589.343		1.24412	-1.96387	-3.57814
227394.064	2564320.290	590.273		0	0	0
226790.939	2562324.001	587.847		0	0	0
227048.211	2563956.396	576.630		2.939	-5.44462	-10.8696
226801.222	2562818.768	578.320		0	0	0
227115.218	2564342.155	585.583		3.29254	4.20542	-4.24273
226772.798	2562764.989	591.470		0	0	0
227080.060	2562796.904	580.723		0	0	0
226854.825	2562155.422	541.183		0	0	0
227091.443	2564032.099	578.443		2.55127	-6.52717	-13.5744
227031.585	2562861.578	574.337		0	0	0
227189.599	2563651.091	575.467		0	0	0
227087.969	2563553.258	572.043		0	0	0
226806.355	2562703.556	566.697		0	0	0
227061.095	2563414.053	603.670		0	0	0
227372.329	2564307.605	589.173		0	0	0
227258.985	2563775.264	577.977		0	0	0
227363.972	2564377.104	590.207		0.000743226	0	0
227077.681	2562816.762	579.817		0	0	0
227366.004	2564432.744	590.187		1.00031	0	0
227002.913	2562374.672	548.203		0	0	0
226961.028	2563714.254	572.870		1.09915	-1.23104	-4.00657
226655.897	2563229.354	560.547		1.91956	-4.99465	-5.15759
227037.317	2562862.268	574.317		0	0	0
227467.844	2564238.485	596.343		0	0	0
